timestamp,raydium_price,orca_price,raydium_impact,orca_impact,net_profit,is_profitable
2026-08-13T16:55:14.724944512+00:00,75.167684,75.145405,0.003377730207890024,0.0036770197510210714,-0.5463400533054447,false
2026-08-13T16:55:24.405452358+00:00,75.138498,75.145405,0.004100811222400656,0.004009264600096776,-0.6407943112335734,false
2026-08-13T16:55:34.327351366+00:00,75.124773,75.145405,0.004463790116956144,0.004200840277881286,-0.6686152869310703,false
2026-08-13T16:55:44.407979395+00:00,75.119742,75.145405,0.004500278049656371,0.004160187566326281,-0.6632265551574935,false
